Rhythm,vibrance,key,Decibel_Levels,mode,lyrics_amount,acoustics,instruments,bounce,valence,Beats_Speed,type,TimeLength,title,Hyperactivity,MusicEraRating,genre
2.6867,5.99,7,-6.39,1,0.1464,0.074,0,0.1648,0.0901,139.859,audio_features,222000,Top Trance Songs EVER,12.6012959,19,trance
5.3801,9.12,4,-5.614,0,0.1776,0.0174,0.543,0.204,0.284,123.996,audio_features,180003,Dirtybird//Techhouse by Mack\,35.214864,18,Electro
4.9178,6.97,1,-8.285,1,0.924,0.0215,0,1.082,0.501,163.816,audio_features,315867,,82.071816,18,Hiphop
4.2009,5.29,0,-10.058,1,0.146,0.00188,0.00244,0.1196,0.165,129.952,audio_features,138527,,21.44208,13,Hipstter-Hop
2.9614,9.45,2,-1.7,0,0.732,0.246,2.53E-06,0.522,0.221,154.941,audio_features,168774,Hardstyle 2020 | Updated Weekly,34.241961,4,hardstyle
4.2277,6.87,11,-6.177,0,1.032,0.753,0,0.618,0.534,161.412,audio_features,167787,,86.194008,17,Hipstter-Hop
3.752,9.05,6,-7.689,0,0.1644,0.0035,0.814,0.542,0.495,146.025,audio_features,447010,PsyTrance 2020 felipe,72.282375,7,psytrance
4.7503,9.35,4,-10.625,1,0.3988,0.277,0.891,0.222,0.421,133.016,audio_features,310376,techno. only. (08/02),55.999736,12,techno
4.5761,6.87,6,-10.122,1,0.1488,0.000112,0.804,0.202,0.179,122.998,audio_features,454426,Minimal Techno: The Dark Undergound,22.016642,12,techno
2.6599,9.34,4,-1.779,0,0.532,0.016,0.000211,0.386,0.159,149.746,audio_features,241400,Heavy Dubstep,23.809614,7,trap
6.4052,5,1,-7.159,1,0.664,0.00763,1.16E-06,0.25,0.3,129.006,audio_features,104255,,38.7018,4,Industrial Trap
4.7972,9.51,1,0.321,1,1.568,0.0182,0,0.724,0.587,150.006,audio_features,233804,Heavy Dubstep,88.053522,11,trap
1.4941,6.78,1,-7.36,1,0.17,0.0122,0.00017,0.666,0.164,149.309,audio_features,256307,Greatest Hardstyle Playlist,24.486676,4,hardstyle
4.0937,9.65,1,-6.657,1,0.1856,1.38E-05,0.881,1.838,0.329,146.027,audio_features,387945,Psytrance: From Full on to Forrest Trance,48.042883,3,psytrance
5.3734,7.96,9,-8.909,1,0.266,0.00205,0.851,0.122,0.568,125,audio_features,401241,Dark Techno Rave,71,9,techno
5.0451,8.39,4,-6.289,1,0.804,0.00319,0.00707,0.1476,0.309,132.957,audio_features,220150,,41.083713,3,Hipstter-Hop
4.1138,9.21,7,-10.871,1,0.3212,0.0067,0.92,0.704,0.125,132.021,audio_features,445440,techno. only. (08/02),16.502625,9,techno
3.4907,7.65,5,-8.581,0,0.1512,0.000197,0.556,0.706,0.422,174.013,audio_features,251034,Drum and Bass 2020,73.433486,17,Drums & Bass
4.7436,6.04,6,-13.591,0,0.1748,4.18E-05,0.639,0.0978,0.632,119.9,audio_features,454960,tech house,75.7768,16,Electro
2.8274,9.6,6,-8.927,1,0.1868,0.000957,0.892,0.884,0.485,139.971,audio_features,196905,Trance 100 Chart - by Armada Music,67.885935,7,trance
3.5912,9.63,7,-5.684,0,0.2004,0.00241,0.00117,0.67,0.241,151.945,audio_features,155724,Best of Hardstyle 2020,36.618745,15,hardstyle
3.4706,9.16,3,-3.858,1,0.1816,0.000148,0,0.582,0.646,109.864,audio_features,238880,,70.972144,3,Emotional
5.0719,5.36,1,-6.818,1,0.1864,0.0836,0,1.29,0.205,103.931,audio_features,148988,,21.305855,8,Hiphop
5.2327,2.77,8,-9.35,1,1.304,0.0408,0.000339,0.1508,0.302,163.987,audio_features,204841,,49.524074,13,Rhythm & Blues
4.8642,9.08,11,-6.781,0,0.1736,0.00133,0.893,0.284,0.734,124,audio_features,406452,Tech House Elrow Secrets,91.016,18,Electro
3.0619,9.35,1,-4.146,1,0.1504,0.000196,0.239,0.326,0.114,174.022,audio_features,269505,Drum and Bass 2020,19.838508,8,Drums & Bass
5.2193,7.67,11,-5.462,0,1.032,0.00214,0,0.204,0.523,183.962,audio_features,154565,,96.212126,8,Rhythm & Blues
3.819,5.28,11,-9.861,1,0.1392,0.00876,0.288,0.208,0.0784,136.721,audio_features,196635,,10.7189264,8,Dark Trap
6.1573,5.6,8,-5.221,1,1.2,0.0118,0,0.1926,0.382,141.001,audio_features,223520,,53.862382,18,Hipstter-Hop
3.7922,7.66,2,-5.036,1,0.1596,0.431,0,0.202,0.547,168.005,audio_features,233467,,91.898735,19,Rhythm & Blues
4.0066,7.89,10,-5.804,0,0.2104,0.00354,0.0154,0.326,0.123,145.054,audio_features,219295,,17.841642,3,Dark Trap
5.1456,9.27,11,-8.066,0,0.632,0.000667,0.833,0.26,0.237,129.989,audio_features,400615,techno. only. (08/02),30.807393,14,techno
5.9094,5.2,4,-10.899,0,1.26,0.0589,0,0.626,0.447,193.692,audio_features,223533,,86.580324,13,Hiphop
4.9044,6.89,2,-6.549,1,0.1752,0.0374,0,0.216,0.19,199.96,audio_features,183693,,37.9924,3,Hipstter-Hop
5.7285,8.72,0,-1.261,1,1.296,0.0851,0.0148,0.338,0.306,150.022,audio_features,183775,Lost Lands 2020,45.906732,14,trap
5.092,5.68,9,-3.92,1,0.2232,0.505,0,0.214,0.414,154.964,audio_features,221419,,64.155096,2,Hipstter-Hop
5.4069,2.87,1,-9.852,0,0.1544,0.6,0,0.21,0.466,179.95,audio_features,157334,,83.8567,16,Hiphop
3.5778,6.07,2,-6.509,1,0.2072,0.022,0.428,0.214,0.0894,138.016,audio_features,421739,"Psy, Goa, Full on Trance",12.3386304,7,psytrance
4.891,9.35,10,-0.437,0,0.2324,0.00271,1.82E-05,0.656,0.591,157.996,audio_features,145823,,93.375636,8,Dark Trap
3.015,9.63,8,-2.302,1,0.3172,0.00349,0.00463,0.202,0.317,174.017,audio_features,232480,Drum and Bass 2020,55.163389,19,Drums & Bass
3.7788,7.79,2,-1.976,1,0.1968,0.00511,0.868,0.752,0.032,139.946,audio_features,219442,HEADBANGERS:Dubstep/Riddim,4.478272,10,trap
6.1372,7.76,9,-6.927,1,0.732,0.0656,0,0.1926,0.673,134.973,audio_features,110222,,90.836829,11,Hipstter-Hop
5.4069,5.75,6,-8.734,1,1.064,0.119,0,0.81,0.76,117.02,audio_features,197339,,88.9352,2,Hiphop
4.7972,5.41,1,-7.909,1,0.596,0.0021,0,0.23,0.387,139.978,audio_features,247055,,54.171486,4,Rap
4.9714,6.8,1,-8.127,0,0.218,0.00478,0.335,0.698,0.305,128,audio_features,300971,Top Trance Songs EVER,39.04,1,trance
4.3684,8.59,4,-8.258,1,0.2544,0.000238,0.765,0.478,0.03,137,audio_features,448467,Best Psytrance 2020,4.11,10,psytrance
3.1557,8.78,1,-2.776,1,1.14,0.179,0.0436,0.282,0.0485,174.991,audio_features,184630,,8.4870635,10,Dark Trap
3.3098,6.95,1,-10.566,1,3.004,0.00421,0.0158,0.446,0.0722,155.01,audio_features,197077,,11.191722,16,Dark Trap
3.5644,7.04,5,-3.895,0,1.04,0.093,0,0.368,0.591,96.004,audio_features,186344,,56.738364,6,Rap
5.2461,6.79,1,-6.333,0,0.1792,0.000802,0.798,0.1716,0.545,125.987,audio_features,329842,Dirtybird House,68.662915,3,Electro
,4.53,2,-10.665,1,0.964,0.0367,0.00208,0.372,0.446,154.965,audio_features,153290,,69.11439,10,Dark Trap
4.6163,9.89,5,-1.698,0,1.332,0.00452,0.0781,0.1192,0.248,144.998,audio_features,231887,Headbangers:Dubstep/Riddim,35.959504,13,trap
3.1289,9.95,11,-4.994,0,0.3864,0.000636,0.0989,0.694,0.118,138.004,audio_features,203057,"Uplifting, Melodic Trance & Vocal Trance",16.284472,6,trance
3.6314,9.9,8,-7.02,1,0.88,0.000283,0.915,1.832,0.0908,149.967,audio_features,168004,Best of Hardstyle 2020,13.6170036,7,hardstyle
3.9396,9,6,-2.618,1,0.516,0.00541,0,0.684,0.78,124.074,audio_features,207400,,96.77772,16,Emotional
4.4622,9.87,4,-6.388,0,0.2416,0.0158,0.892,0.408,0.282,127.993,audio_features,478125,Techno,36.094026,6,techno
1.6817,7.38,10,-9.016,0,0.2116,0.000591,0.835,0.234,0.462,145.022,audio_features,187060,Heavy Dubstep,67.000164,5,trap
3.7855,9.96,11,-5.309,0,0.2728,4.99E-05,0.816,1.844,0.0658,145,audio_features,590875,PSYTRANCE BANGERS best new 2020,9.541,17,psytrance
5.896,7.28,8,-7.093,1,1.412,0.0343,0,0.1652,0.939,160.032,audio_features,146879,,150.270048,16,Hipstter-Hop
5.1858,4.13,1,-8.835,1,1.24,0.0112,6.96E-05,0.436,0.127,108.036,audio_features,108852,,13.720572,9,Industrial Trap
5.2729,9.04,3,-5.102,1,0.1768,0.0178,0.808,0.92,0.455,124.005,audio_features,203226,Dirtybird Players,56.422275,9,Electro
4.623,9.78,1,-0.744,0,1.04,0.0118,0.315,0.312,0.0861,140.011,audio_features,289773,RIDDIM,12.0549471,16,trap
3.8123,7.49,1,-7.294,1,0.896,0.000161,0,0.1006,0.126,142.97,audio_features,121920,,18.01422,1,Dark Trap
3.5309,8.34,1,-5.531,1,0.1788,0.00107,0.000102,0.1986,0.422,110.065,audio_features,198333,,46.44743,11,Emotional
3.8525,6.34,1,-8.1,1,0.272,0.0646,0,0.1756,0.191,109.825,audio_features,198653,,20.976575,8,Rhythm & Blues
3.8793,8.13,7,-4.573,1,1.468,0.0605,3.50E-05,0.73,0.312,215.218,audio_features,135822,,67.148016,3,Dark Trap
3.6113,7.96,5,-9.519,1,0.464,0.406,0.391,0.1686,0.14,115.01,audio_features,227484,,16.1014,17,Dark Trap
2.9949,9.31,5,-3.879,0,0.2036,0.0475,0.225,0.566,0.141,173.992,audio_features,179561,Stepping Out,24.532872,17,Drums & Bass
3.2629,6.93,10,-4.05,0,0.158,0.136,1.02E-05,0.21,0.29,145.937,audio_features,295890,I'm a fucking Headbanger,42.32173,16,trap
3.149,9.15,5,-3.594,0,0.1632,0.0685,5.22E-05,0.4,0.244,149.951,audio_features,200695,Euphoric Hardstyle - 2020,36.588044,18,hardstyle
3.4639,9.69,1,-5.101,1,0.2132,0.000237,0.574,0.638,0.339,149.996,audio_features,204800,I'm a fucking Headbanger,50.848644,7,trap
3.3366,9.15,5,-4.42,0,0.1888,0.00344,0.33,0.616,0.117,149.986,audio_features,229286,Euphoric Hardstyle,17.548362,6,hardstyle
5.695,9.37,1,-4.703,1,0.2032,0.00627,0.362,0.344,0.151,125.996,audio_features,173087,Tech House Top 50,19.025396,5,Electro
4.0535,9.12,5,-4.666,0,1.44,0.384,0.00164,0.59,0.399,160.041,audio_features,205042,Lost Lands 2019,63.856359,17,trap
5.4739,7.39,3,-0.718,1,0.3996,0.00569,0,0.244,0.0983,140.019,audio_features,249629,RIDDIM,13.7638677,8,trap
3.6582,8.35,0,-6.399,1,0.2004,0.0123,0.326,0.206,0.423,133.986,audio_features,182893,,56.676078,7,Hiphop
5.5476,5.8,7,-4.395,1,0.3764,0.0255,0,0.206,0.407,179.946,audio_features,235067,,73.238022,7,Rhythm & Blues
5.4337,9.03,7,-6.202,1,1.076,0.0737,0.0251,0.374,0.804,187.716,audio_features,170773,,150.923664,10,Hipstter-Hop
2.479,4.3,5,-11.158,0,0.476,0.343,7.05E-05,0.716,0.173,173.58,audio_features,201250,,30.02934,13,Dark Trap
4.5962,8.65,0,-0.777,1,0.2756,0.00919,0.824,0.1492,0.13,174.034,audio_features,265714,Drum and Bass 2020,22.62442,18,Drums & Bass
2.3383,9.21,9,-5.098,1,0.156,0.000698,0.526,0.568,0.0373,173.955,audio_features,344047,Liqduicity Drum & Bass,6.4885215,10,Drums & Bass
6.0434,5.06,1,-8.827,1,0.2276,0.0111,0.709,0.1258,0.339,121.986,audio_features,385574,Dirtybird//Techhouse by Mack\,41.353254,7,Electro
4.4354,9.33,7,-3.712,1,0.3096,0.000409,0.000529,0.039,0.622,174.976,audio_features,247873,UKF Drum & Bass - All Uploads,108.835072,4,Drums & Bass
3.9463,9.64,9,-5.994,1,0.1852,2.97E-05,0.825,0.814,0.424,148.03,audio_features,441284,Psytrance: From Full on to Forrest Trance,62.76472,8,psytrance
4.0535,9.69,5,-1.88,0,0.472,0.0156,0.433,0.542,0.403,150.119,audio_features,230400,I'm a fucking Headbanger,60.497957,5,trap
2.747,8.86,9,-4.413,0,0.62,0.0671,0,0.922,0.393,145.154,audio_features,136351,,57.045522,16,Hiphop
3.0485,9.03,11,-4.56,0,0.2596,0.0158,1.08E-05,1.306,0.134,149.975,audio_features,167200,Best of Hardstyle 2020,20.09665,12,hardstyle
4.7704,9.1,4,-1.715,0,1.192,0.0477,0,0.228,0.582,149.99,audio_features,243996,Headbangers:Dubstep/Riddim,87.29418,9,trap
4.8508,9.7,1,-5.415,1,0.2028,1.78E-05,0.801,1.834,0.51,148.003,audio_features,460165,Psytrance: From Full on to Forrest Trance,75.48153,18,psytrance
3.8659,7.39,7,-5.398,1,0.1072,0.000108,0.903,0.328,0.0583,114.989,audio_features,258783,,6.7038587,2,Dark Trap
3.4103,9.12,7,-3.714,0,0.2352,0.0573,0.000992,0.256,0.443,150.003,audio_features,173106,Euphoric Hardstyle & Melodic Hardstyle,66.451329,15,hardstyle
6.0702,3.51,7,-10.18,1,0.956,0.00591,0,0.218,0.315,143.891,audio_features,200000,,45.325665,14,Hipstter-Hop
3.685,9.18,9,-3.159,0,0.2728,0.00466,0,0.412,0.563,126.083,audio_features,177827,,70.984729,14,Emotional
3.1088,9.44,7,-3.133,0,0.2268,0.00127,0.0907,0.448,0.0857,173.947,audio_features,267622,Massive Drum & Bass,14.9072579,7,Drums & Bass
3.9262,8.11,10,-10.44,0,0.186,0.00304,0.913,0.256,0.0346,144.036,audio_features,440000,PSYTRANCE BANGERS best new 2020,4.9836456,4,psytrance
3.4371,8.3,6,-4.71,0,0.2872,0.00181,0,0.1024,0.714,165.964,audio_features,183813,,118.498296,14,Emotional
4.4153,4.1,8,-9.077,0,0.956,0.438,4.25E-05,0.228,0.291,143.969,audio_features,193309,,41.894979,5,Rhythm & Blues
4.9379,9.51,7,-7.614,1,0.23,4.62E-05,0.849,0.236,0.0386,127.999,audio_features,383051,Techno Bangers,4.9407614,1,techno
3.9932,8.33,6,-5.936,1,0.1812,0.131,0.181,0.29,0.0905,132.002,audio_features,204571,,11.946181,19,Dark Trap
5.36,6.93,11,-5.002,1,0.548,0.142,2.19E-06,0.238,0.373,141.991,audio_features,153066,,52.962643,6,Industrial Trap
4.7503,3.08,8,-11.279,1,0.2336,0.52,1.58E-05,0.2,0.444,163.031,audio_features,225843,,72.385764,5,Dark Trap
3.3567,4.05,1,-5.679,1,0.1276,0.751,0,0.21,0.446,109.891,audio_features,182161,,49.011386,14,Pop
5.1322,5.19,9,-7.355,0,0.1464,0.098,0,0.171,0.612,129.972,audio_features,267720,,79.542864,1,Hipstter-Hop
4.7905,8.83,3,-6.256,1,0.1984,0.00124,0.365,0.1856,0.846,125.014,audio_features,231380,Dirtybird//Techhouse by Mack\,105.761844,13,Electro
5.3667,7.64,1,-4.652,1,1.024,0.00196,0,0.186,0.489,174.961,audio_features,253093,,85.555929,5,Hipstter-Hop
3.5443,9.24,11,-4.325,0,0.1848,0.01,0.000314,0.924,0.208,149.943,audio_features,278400,Euphoric Hardstyle - 2020,31.188144,4,hardstyle
5.1322,9.49,7,1.408,1,0.2072,0.0906,0.000135,0.1988,0.517,145.013,audio_features,238345,Headbangers:Dubstep/Riddim,74.971721,18,trap
3.1021,9.1,7,-6.587,1,0.12,0.00322,0.946,0.1362,0.0432,135.995,audio_features,386210,Top Trance Songs EVER,5.874984,15,trance
3.2964,9.44,2,-2.356,1,0.732,0.00989,0,0.334,0.609,151.186,audio_features,196227,,92.072274,7,Emotional
1.6482,9.77,10,-2.353,1,0.86,0.00122,0.0035,0.1086,0.183,147.922,audio_features,287333,,27.069726,19,Emotional
3.6783,8.7,4,-7.895,0,0.44,0.133,0.00112,0.1982,0.0902,150.038,audio_features,281600,,13.5334276,17,Dark Trap
4.0803,6.08,4,-12.678,1,0.1592,0.0375,0.928,0.222,0.0328,132.025,audio_features,381905,Dark Techno Rave,4.33042,7,techno
4.1406,9.94,0,-2.866,0,0.444,0.124,0.265,1.58,0.264,149.97,audio_features,353180,Best Hardstyle ever made,39.59208,15,hardstyle
5.3332,7.66,7,-5.974,1,0.952,0.0742,0,0.1654,0.558,110.034,audio_features,219333,,61.398972,8,Rap
4.958,6.44,9,-11.544,1,0.1628,0.00546,0.695,0.222,0.0783,126.023,audio_features,448853,True Techno,9.8676009,15,techno
3.5778,9.48,10,-3.6,0,0.2164,0.00753,0.0943,1.432,0.326,150.008,audio_features,201600,Euphoric Hardstyle,48.902608,9,hardstyle
3.5577,6.3,9,-9.298,0,0.1208,0.00792,0.939,0.212,0.119,113.991,audio_features,480000,,13.564929,5,Dark Trap
5.2997,5.87,3,-5.075,0,0.1652,0.407,0,0.296,0.536,96.057,audio_features,179449,,51.486552,7,Rap
3.015,9.74,9,-5.193,1,0.26,0.00268,0.665,0.068,0.531,149.955,audio_features,329608,Euphoric Hardstyle,79.626105,2,hardstyle
3.5912,4.91,1,-10.099,1,0.1196,0.317,0.882,0.21,0.137,149.91,audio_features,185604,,20.53767,4,Dark Trap
2.6063,9.05,8,-4.494,0,0.1416,0.00844,0.00016,0.248,0.672,121.836,audio_features,190493,,81.873792,17,Emotional
5.5074,3.26,8,-13.649,0,0.39,0.688,0,0.1822,0.506,114.064,audio_features,152121,,57.716384,5,Hipstter-Hop
1.4137,9.04,10,-3.757,0,0.3452,0.00568,0.0526,0.524,0.0923,150.036,audio_features,274504,Euphoric Hardstyle,13.8483228,3,hardstyle
1.742,9.72,0,-2.242,0,0.2624,0.0506,0.332,0.1892,0.104,149.493,audio_features,169195,Euphoric Hardstyle,15.547272,10,hardstyle
2.1976,6.19,0,-7.136,1,1.128,0.266,1.95E-06,0.356,0.405,134.306,audio_features,180600,,54.39393,19,Hipstter-Hop
3.2763,9.43,1,-5.388,0,0.1896,0.000874,0.114,0.1898,0.119,139.933,audio_features,274286,Vocal Melodic Trance Top 1000,16.652027,10,trance
3.0753,9.76,0,-3.048,1,0.316,0.00456,0,0.446,0.151,105.05,audio_features,256907,,15.86255,19,Emotional
3.6381,8.4,3,-4.9,1,1.416,0.0487,0,0.658,0.625,175.212,audio_features,245573,,109.5075,11,Hiphop
5.7285,4.99,10,-10.115,0,1.512,0.00775,2.52E-06,0.526,0.372,167.02,audio_features,171747,,62.13144,13,Hipstter-Hop
3.1289,9.14,11,-2.944,0,1.16,0.473,5.39E-06,1.384,0.964,173.958,audio_features,238652,,167.695512,9,Hiphop
5.2461,8.35,0,-6.951,1,0.1772,0.00263,0.132,0.296,0.657,124.048,audio_features,192141,Tech house,81.499536,3,Electro
4.0669,7,0,-8.797,0,0.2712,0.0249,0.93,0.398,0.0794,135.015,audio_features,208000,,10.720191,5,Dark Trap
3.8324,9.42,8,-6.436,1,0.1416,2.50E-05,0.87,0.71,0.31,145.009,audio_features,489931,PSYTRANCE BANGERS best new 2020,44.95279,3,psytrance
4.6565,8.99,1,-2.993,1,0.8,0.146,5.52E-05,0.238,0.447,150.108,audio_features,198400,Headbangers:Dubstep/Riddim,67.098276,9,trap
3.9597,9.67,11,-3.068,1,0.864,0.177,0,0.718,0.858,185.21,audio_features,227747,,158.91018,16,Hipstter-Hop
4.2344,4.48,10,-11.995,1,1.668,0.608,9.98E-05,0.206,0.335,154.208,audio_features,149682,,51.65968,6,Hipstter-Hop
2.6532,9.87,5,-9.319,1,0.2192,0.000964,0.921,0.1522,0.426,140.019,audio_features,214290,Top Trance Songs EVER,59.648094,1,trance
2.6666,8.59,5,-1.164,1,0.708,0.0795,0.00228,0.336,0.189,198.968,audio_features,99315,,37.604952,3,Dark Trap
3.7453,9.43,5,-2.58,0,0.238,0.000187,0.615,0.282,0.0741,140.019,audio_features,268286,HEADBANGERS:Dubstep/Riddim,10.3754079,12,trap
4.824,8.06,0,-7.789,1,0.3216,0.193,0,0.252,0.411,122.96,audio_features,83304,,50.53656,7,Dark Trap
5.5811,6.81,5,-6.248,0,1.424,0.0406,0,0.1852,0.839,170.994,audio_features,268400,,143.463966,7,Hiphop
5.6347,7.28,7,-3.37,1,0.1936,0.0847,0,0.298,0.43,130.049,audio_features,243837,,55.92107,14,Hiphop
4.7436,8.43,7,-2.66,1,1.256,0.397,0,1.598,0.625,148.14,audio_features,363521,,92.5875,1,Hiphop
2.8341,9.06,1,-4.584,0,0.2424,0.0182,0.000513,0.702,0.177,149.85,audio_features,214600,Euphoric Hardstyle & Melodic Hardstyle,26.52345,3,hardstyle
5.8156,5.05,10,-9.363,0,0.808,0.0184,0.723,0.1784,0.348,121.994,audio_features,263695,Dirtybird//Techhouse by Mack\,42.453912,18,Electro
4.288,7.83,6,-4.956,0,0.1128,0.0005,0.165,0.1556,0.0987,125.979,audio_features,217290,Progressive Trance,12.4341273,18,trance
2.4321,9.36,1,-3.23,1,0.776,0.000495,0.867,0.35,0.0364,174.15,audio_features,193103,UKF Drum & Bass - All Uploads,6.33906,9,Drums & Bass
4.757,8.14,10,-4.575,1,0.2244,0.162,0,0.32,0.714,155.02,audio_features,230440,,110.68428,12,Rhythm & Blues
4.9781,8.97,7,-9.898,1,0.2124,0.0657,0.889,0.1962,0.0614,130.008,audio_features,445116,Techno,7.9824912,12,techno
3.4237,7.75,5,-5.185,0,0.2708,0.00954,0.00147,0.232,0.307,132.015,audio_features,423599,Top Trance Songs EVER,40.528605,19,trance
2.7001,9.46,8,-3.738,0,0.212,0.00725,0.00127,0.6,0.482,176.157,audio_features,204573,Liqduicity Drum & Bass,84.907674,7,Drums & Bass
5.695,5.68,9,-8.179,1,1.272,0.426,0,0.706,0.66,139.079,audio_features,196986,,91.79214,7,Hipstter-Hop
4.891,5.81,6,-5.833,0,0.3312,0.0295,1.30E-05,0.212,0.359,137.98,audio_features,180867,,49.53482,15,Rhythm & Blues
4.9044,7.99,1,-1.091,1,0.912,0.014,0,1.358,0.612,159.988,audio_features,102060,,97.912656,3,Hipstter-Hop
4.1071,8.8,7,-5.316,0,0.1548,0.00739,0.00383,0.1698,0.0652,127.184,audio_features,317076,Progressive Trance,8.2923968,3,trance
4.1875,7.17,11,-6.882,0,0.274,0.000444,0.00101,0.44,0.333,128.232,audio_features,190171,Progressive Trance,42.701256,7,trance
4.4622,9.32,2,-5.575,1,2.656,0.00894,0,0.82,0.524,168.02,audio_features,135764,,88.04248,8,Hipstter-Hop
3.5912,8.14,10,-9.714,0,0.1316,0.398,0.93,0.1706,0.0776,217.98,audio_features,255413,,16.915248,13,Dark Trap
4.6833,3.21,1,-11.684,1,0.488,0.503,0,0.21,0.171,90.025,audio_features,155867,,15.394275,2,Rap
,9.57,2,-6.473,1,0.224,9.99E-06,0.847,0.658,0.555,147.005,audio_features,389388,Psytrance: From Full on to Forrest Trance,81.587775,6,psytrance
3.6917,9.17,7,-4.467,1,0.2628,0.0168,0.000252,0.73,0.167,149.998,audio_features,192200,Euphoric Hardstyle,25.049666,6,hardstyle
4.7704,6.68,4,-8.526,0,0.1544,0.0501,0,0.506,0.217,172.036,audio_features,123587,,37.331812,8,Dark Trap
3.4505,7.57,0,-5.988,0,1.3,0.173,0,0.1762,0.377,150.327,audio_features,237952,,56.673279,4,Emotional
2.747,9.1,1,-8.9,1,0.178,0.00318,0.936,0.476,0.145,138.015,audio_features,230974,"Uplifting, Melodic Trance & Vocal Trance",20.012175,5,trance
4.221,6.22,0,-8.912,1,0.1352,0.128,0.944,0.974,0.145,120.032,audio_features,168000,,17.40464,5,Dark Trap
2.1842,5.34,1,-11.564,1,0.2516,0.0829,0.901,0.222,0.109,139.943,audio_features,191152,,15.253787,1,Dark Trap
3.4505,9.86,1,-6.398,0,0.3296,0.0208,0.838,0.596,0.437,146.009,audio_features,542192,Top Trance Songs EVER,63.805933,16,trance
6.1171,3.91,4,-11.158,0,1.472,0.272,0,0.1332,0.713,141.05,audio_features,136224,,100.56865,19,Rap
5.7888,8.33,7,-6.547,0,0.382,0.0118,0,0.354,0.943,154.027,audio_features,90602,,145.247461,8,Hipstter-Hop
3.9664,9.64,7,-5.549,0,0.3716,0.0307,0.35,0.796,0.263,148.019,audio_features,208424,Euphoric Hardstyle,38.928997,15,hardstyle
3.8257,5.17,1,-5.503,1,0.2032,0.433,0,0.51,0.432,164.13,audio_features,169827,,70.90416,13,Emotional
4.3885,9,7,-5.54,0,0.2572,0.000867,0.0733,0.1442,0.248,129.988,audio_features,354462,UPLIFTING TRANCE 2020,32.237024,10,trance
2.4388,7.99,2,-7.166,1,0.1316,0.151,0.903,0.296,0.0348,160.027,audio_features,219000,,5.5689396,2,Dark Trap
4.422,6.04,0,-7,1,1.684,0.247,0.000128,0.392,0.435,155.196,audio_features,114177,,67.51026,7,Dark Trap
2.9279,9.79,7,-7.926,1,0.2572,0.0011,0.924,1.872,0.22,139.987,audio_features,444000,Uplifting Trance.,30.79714,10,trance
3.1691,9.45,7,-7.083,0,0.1836,0.0011,0.281,0.774,0.0752,137.97,audio_features,299126,UPLIFTING TRANCE 2020,10.375344,4,trance
4.3617,7.7,6,-6.447,1,0.154,0.00143,0.564,0.212,0.474,193.932,audio_features,150073,,91.923768,2,Hiphop
3.5376,8.95,0,-8.002,1,0.1464,0.00646,0.817,0.714,0.276,129.882,audio_features,166154,,35.847432,14,Dark Trap
5.3064,8.15,3,-7.841,0,0.2164,0.00107,0.905,0.208,0.254,131.008,audio_features,395725,Techno,33.276032,3,techno
4.6297,8.34,10,-5.802,0,0.9,0.0161,0,0.1118,0.579,172.387,audio_features,317507,,99.812073,11,Hiphop
3.015,9.8,9,-4.344,0,0.3496,0.00132,0.314,0.342,0.15,138.014,audio_features,480235,UPLIFTING TRANCE 2020,20.7021,2,trance
6.1841,5.08,1,-8.668,1,0.1872,0.104,1.21E-05,0.252,0.168,108.039,audio_features,126667,,18.150552,14,Hipstter-Hop
5.3734,4.67,1,-10.697,1,1.484,0.099,0,0.272,0.619,140.057,audio_features,210000,,86.695283,6,Hiphop
5.4404,7.47,11,-10.02,0,0.2408,0.00237,0.915,0.1564,0.168,123.996,audio_features,349770,tech house,20.831328,6,Electro
4.5761,9.29,8,-3.708,1,0.2984,0.00564,0.213,0.21,0.254,149.966,audio_features,207920,I'm a fucking Headbanger,38.091364,1,trap
5.226,8.61,10,-10.589,0,0.322,0.112,0.859,0.222,0.0394,131.99,audio_features,389060,|DARK|HARD|TECHNO,5.200406,3,techno
